,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
143,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,EVF Columbus Circle,40.77150979949672,-73.98973676700084,Recreation Center
144,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,Gym
145,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Reebok FitHub,40.73542,-73.99173,Shoe Store
146,Manhattan,Murray Hill,40.74830307725222,-73.97833207924134,Dig Inn,40.737378630570696,-73.99113558901335,New American Restaurant
147,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Brick New York,40.74150688612044,-74.0005285681433,Gym / Fitness Center
148,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,CrossFit NYC,40.74589871935009,-73.99009029202607,Gym / Fitness Center
149,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,CrossFit Solace,40.74617150115289,-73.9831643795631,Gym / Fitness Center
150,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,CrossFit Union Square,40.73531390186451,-73.99186057541448,Gym / Fitness Center
151,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,Gym
152,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,Gym
153,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,NEO FIFTH,40.750530813681124,-73.98329206512332,Gym
154,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,CrossFit East River,40.7254434939673,-73.97846140631547,Gym / Fitness Center
155,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Mercedes Club,40.76759458807264,-73.99207002674365,Gym / Fitness Center
156,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Reebok FitHub,40.75075696,-73.98324847,Shoe Store
157,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,New York Sports Clubs,40.75388708737827,-74.02842933079228,Gym
158,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,Gym
159,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Reebok FitHub,40.73542,-73.99173,Shoe Store
160,Manhattan,Chelsea,40.74403470674802,-74.0031163347282,Dig Inn,40.737378630570696,-73.99113558901335,New American Restaurant
161,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,CrossFit Union Square,40.73531390186451,-73.99186057541448,Gym / Fitness Center
162,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Brick New York,40.74150688612044,-74.0005285681433,Gym / Fitness Center
163,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,CrossFit NYC,40.74589871935009,-73.99009029202607,Gym / Fitness Center
164,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,CrossFit Solace,40.74617150115289,-73.9831643795631,Gym / Fitness Center
165,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Bowery CrossFit,40.71781226812158,-73.99262371362899,Gym
166,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,CrossFit East River,40.7254434939673,-73.97846140631547,Gym / Fitness Center
167,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,Gym
168,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,NEO FIFTH,40.750530813681124,-73.98329206512332,Gym
169,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Just Train,40.70947002162219,-74.00983963357307,Gym
170,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Reebok FitHub,40.75075696,-73.98324847,Shoe Store
171,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Reebok FitHub,40.73542,-73.99173,Shoe Store
172,Manhattan,Greenwich Village,40.72693288536132,-73.99991402945909,Dig Inn,40.737378630570696,-73.99113558901335,New American Restaurant
173,Manhattan,East Village,40.72784677727029,-73.98222616506425,CrossFit Union Square,40.73531390186451,-73.99186057541448,Gym / Fitness Center
174,Manhattan,East Village,40.72784677727029,-73.98222616506425,CrossFit East River,40.7254434939673,-73.97846140631547,Gym / Fitness Center
175,Manhattan,East Village,40.72784677727029,-73.98222616506425,CrossFit Solace,40.74617150115289,-73.9831643795631,Gym / Fitness Center
176,Manhattan,East Village,40.72784677727029,-73.98222616506425,True North Training,40.71687709749549,-73.96593519191094,Gym
177,Manhattan,East Village,40.72784677727029,-73.98222616506425,CrossFit NYC,40.74589871935009,-73.99009029202607,Gym / Fitness Center
