,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Address,Distance,Postalcode,City,State,Venue Category
149,Brooklyn,Cobble Hill,40.68791972248561,-73.9985613921847,CrossFit Red Hook,40.68119660398171,-74.00834022022252,209 Van Brunt St,1114,11231,Brooklyn,NY,Gym / Fitness Center
150,Brooklyn,Cobble Hill,40.68791972248561,-73.9985613921847,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,1963,11201,Brooklyn,NY,Gym
151,Brooklyn,Cobble Hill,40.68791972248561,-73.9985613921847,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,2225,11238,Brooklyn,NY,Gym / Fitness Center
152,Brooklyn,Cobble Hill,40.68791972248561,-73.9985613921847,Crossfit Wall Street,40.70554386423745,-74.01213909064103,60 New St,2272,10004,New York,NY,Gym
153,Brooklyn,Cobble Hill,40.68791972248561,-73.9985613921847,Just Train,40.70947002162219,-74.00983963357307,6 Maiden Ln,2580,10038,New York,NY,Gym
154,Brooklyn,Cobble Hill,40.68791972248561,-73.9985613921847,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,1756,11217,Brooklyn,NY,Gym / Fitness Center
155,Brooklyn,Cobble Hill,40.68791972248561,-73.9985613921847,CrossFit 212 FiDi,40.70370900153129,-74.01152898481944,Stone,2070,10004,New York,NY,Gym / Fitness Center
156,Brooklyn,Cobble Hill,40.68791972248561,-73.9985613921847,CrossFit Wall Street,40.70974343802443,-74.0065837982249,111 Fulton St,2521,10038,New York,NY,Gym / Fitness Center
157,Brooklyn,Cobble Hill,40.68791972248561,-73.9985613921847,Oculus Crossfit,40.70977302010993,-74.0065501436561,151 William St,2524,10038,New York,NY,Gym / Fitness Center
158,Brooklyn,Cobble Hill,40.68791972248561,-73.9985613921847,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,1714,11217,Brooklyn,NY,Martial Arts Dojo
159,Brooklyn,Carroll Gardens,40.68213188564184,-74.00037274122076,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,1439,11217,Brooklyn,NY,Gym
160,Brooklyn,Carroll Gardens,40.68213188564184,-74.00037274122076,CrossFit Red Hook,40.68119660398171,-74.00834022022252,209 Van Brunt St,680,11231,Brooklyn,NY,Gym / Fitness Center
161,Brooklyn,Carroll Gardens,40.68213188564184,-74.00037274122076,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,2232,11238,Brooklyn,NY,Gym / Fitness Center
162,Brooklyn,Carroll Gardens,40.68213188564184,-74.00037274122076,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,2610,11201,Brooklyn,NY,Gym
163,Brooklyn,Carroll Gardens,40.68213188564184,-74.00037274122076,Crossfit 718,40.66072378554618,-73.99436919730705,148 26th St,2436,11232,Brooklyn,NY,Gym
164,Brooklyn,Carroll Gardens,40.68213188564184,-74.00037274122076,Crossfit Wall Street,40.70554386423745,-74.01213909064103,60 New St,2788,10004,New York,NY,Gym
165,Brooklyn,Carroll Gardens,40.68213188564184,-74.00037274122076,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,1761,11217,Brooklyn,NY,Gym / Fitness Center
166,Brooklyn,Carroll Gardens,40.68213188564184,-74.00037274122076,CrossFit 212 FiDi,40.70370900153129,-74.01152898481944,Stone,2579,10004,New York,NY,Gym / Fitness Center
167,Brooklyn,Carroll Gardens,40.68213188564184,-74.00037274122076,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,1721,11217,Brooklyn,NY,Martial Arts Dojo
168,Brooklyn,Red Hook,40.67625323025092,-74.01275897473568,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,2476,11217,Brooklyn,NY,Gym
169,Brooklyn,Red Hook,40.67625323025092,-74.01275897473568,CrossFit Red Hook,40.68119660398171,-74.00834022022252,209 Van Brunt St,664,11231,Brooklyn,NY,Gym / Fitness Center
170,Brooklyn,Red Hook,40.67625323025092,-74.01275897473568,Crossfit 718,40.66072378554618,-73.99436919730705,148 26th St,2323,11232,Brooklyn,NY,Gym
171,Brooklyn,Red Hook,40.67625323025092,-74.01275897473568,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,2867,11217,Brooklyn,NY,Gym / Fitness Center
172,Brooklyn,Red Hook,40.67625323025092,-74.01275897473568,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,2831,11217,Brooklyn,NY,Martial Arts Dojo
173,Brooklyn,Gowanus,40.6739311431872,-73.99444087145346,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,1090,11217,Brooklyn,NY,Gym
174,Brooklyn,Gowanus,40.6739311431872,-73.99444087145346,CrossFit Red Hook,40.68119660398171,-74.00834022022252,209 Van Brunt St,1425,11231,Brooklyn,NY,Gym / Fitness Center
175,Brooklyn,Gowanus,40.6739311431872,-73.99444087145346,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,1881,11238,Brooklyn,NY,Gym / Fitness Center
176,Brooklyn,Gowanus,40.6739311431872,-73.99444087145346,Crossfit 718,40.66072378554618,-73.99436919730705,148 26th St,1470,11232,Brooklyn,NY,Gym
177,Brooklyn,Gowanus,40.6739311431872,-73.99444087145346,Crossfit Kingsboro,40.68006491229371,-73.96083801950718,1000 Atlantic Ave,2917,11238,Brooklyn,NY,Gym / Fitness Center
178,Brooklyn,Gowanus,40.6739311431872,-73.99444087145346,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,1519,11217,Brooklyn,NY,Gym / Fitness Center
179,Brooklyn,Gowanus,40.6739311431872,-73.99444087145346,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,1494,11217,Brooklyn,NY,Martial Arts Dojo
180,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,1366,11217,Brooklyn,NY,Gym
181,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,880,11238,Brooklyn,NY,Gym / Fitness Center
182,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,2092,11201,Brooklyn,NY,Gym
183,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,Crow Hill CrossFit,40.67768653054873,-73.95677179098129,1010 Dean St,1819,11238,Brooklyn,NY,Gym
184,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,Crossfit Kingsboro,40.68006491229371,-73.96083801950718,1000 Atlantic Ave,1387,11238,Brooklyn,NY,Gym / Fitness Center
185,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,CrossFit Outbreak,40.69755415417896,-73.96498985427989,10 Grand Ave,1206,11205,Brooklyn,NY,Gym
186,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,WillyB Crossfit,40.707827833118586,-73.94877866580192,41 Meserole Street,2960,,Brooklyn,NY,Gym
187,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,955,11217,Brooklyn,NY,Gym / Fitness Center
188,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,Crossfit Outbreak,40.686849845476694,-73.94175109166727,492 Throop Ave,2636,11221,New York,NY,Gym / Fitness Center
189,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,Crossfit Outbreak,40.710482,-73.966665,415 Wythe Ave,2500,11249,Brooklyn,NY,Gym
190,Brooklyn,Fort Greene,40.688527260189815,-73.97290574369099,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,968,11217,Brooklyn,NY,Martial Arts Dojo
191,Brooklyn,Park Slope,40.672320522682014,-73.97705030183931,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,966,11217,Brooklyn,NY,Gym
192,Brooklyn,Park Slope,40.672320522682014,-73.97705030183931,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,963,11238,Brooklyn,NY,Gym / Fitness Center
193,Brooklyn,Park Slope,40.672320522682014,-73.97705030183931,Crow Hill CrossFit,40.67768653054873,-73.95677179098129,1010 Dean St,1813,11238,Brooklyn,NY,Gym
194,Brooklyn,Park Slope,40.672320522682014,-73.97705030183931,Crossfit 718,40.66072378554618,-73.99436919730705,148 26th St,1950,11232,Brooklyn,NY,Gym
195,Brooklyn,Park Slope,40.672320522682014,-73.97705030183931,Crossfit Kingsboro,40.68006491229371,-73.96083801950718,1000 Atlantic Ave,1617,11238,Brooklyn,NY,Gym / Fitness Center
196,Brooklyn,Park Slope,40.672320522682014,-73.97705030183931,CrossFit Red Hook,40.68119660398171,-74.00834022022252,209 Van Brunt St,2820,11231,Brooklyn,NY,Gym / Fitness Center
197,Brooklyn,Park Slope,40.672320522682014,-73.97705030183931,CrossFit Outbreak,40.69755415417896,-73.96498985427989,10 Grand Ave,2987,11205,Brooklyn,NY,Gym
198,Brooklyn,Park Slope,40.672320522682014,-73.97705030183931,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,1048,11217,Brooklyn,NY,Gym / Fitness Center
199,Brooklyn,Park Slope,40.672320522682014,-73.97705030183931,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,1071,11217,Brooklyn,NY,Martial Arts Dojo
200,Brooklyn,Cypress Hills,40.6846357939163,-73.87583132262635,Crossfit BQE,40.687133932943645,-73.90619787369249,698 Central Ave,2578,11207,Brooklyn,NY,Athletics & Sports
201,Brooklyn,Cypress Hills,40.6846357939163,-73.87583132262635,CrossFit Glendale,40.70992427095417,-73.86641222449022,70-17 83rd St,2925,11385,Glendale,NY,Gym
202,Brooklyn,Cypress Hills,40.6846357939163,-73.87583132262635,Crossfit Bridge and Tunnel,40.69545059200372,-73.90079651038307,,2426,11385,Queens,NY,Gym
203,Brooklyn,East New York,40.66992570084708,-73.88069863917373,Crossfit BQE,40.687133932943645,-73.90619787369249,698 Central Ave,2881,11207,Brooklyn,NY,Athletics & Sports
204,Brooklyn,Starrett City,40.64758905230878,-73.87936970045882,Crossfit Fit Cross II,40.641800472432834,-73.91133785247803,8701 Farragut Rd,2776,11236,Brooklyn,NY,Gym
205,Brooklyn,Starrett City,40.64758905230878,-73.87936970045882,Crowhill Crossfit,40.650587473474175,-73.9129353301848,800,2854,,Brooklyn,NY,Athletics & Sports
206,Brooklyn,Canarsie,40.63556432797432,-73.90209269778973,Crossfit Fit Cross II,40.641800472432834,-73.91133785247803,8701 Farragut Rd,1044,11236,Brooklyn,NY,Gym
207,Brooklyn,Canarsie,40.63556432797432,-73.90209269778973,Crowhill Crossfit,40.650587473474175,-73.9129353301848,800,1906,,Brooklyn,NY,Athletics & Sports
208,Brooklyn,Flatlands,40.6304460437575,-73.92911302644681,Crossfit Fit Cross II,40.641800472432834,-73.91133785247803,8701 Farragut Rd,1962,11236,Brooklyn,NY,Gym
209,Brooklyn,Flatlands,40.6304460437575,-73.92911302644681,Crossfit Marine Park,40.606168128959396,-73.93010083727226,2119 E 34th St,2703,11234,Brooklyn,NY,Gym
210,Brooklyn,Flatlands,40.6304460437575,-73.92911302644681,Crowhill Crossfit,40.650587473474175,-73.9129353301848,800,2625,,Brooklyn,NY,Athletics & Sports
211,Brooklyn,Mill Island,40.60633642168567,-73.90818571777432,Aviator Sports & Events Center,40.589889630162254,-73.89891475268549,3159 Flatbush Ave,1991,11234,Brooklyn,NY,Climbing Gym
212,Brooklyn,Mill Island,40.60633642168567,-73.90818571777432,Crossfit Marine Park,40.606168128959396,-73.93010083727226,2119 E 34th St,1852,11234,Brooklyn,NY,Gym
213,Brooklyn,Mill Island,40.60633642168567,-73.90818571777432,CrossFit Floyd Bennett Field,40.589915256260205,-73.89955781515174,3159 Flatbush Ave,1968,11234,Brooklyn,NY,Sports Club
214,Brooklyn,Coney Island,40.57429256471605,-73.98868295821644,CrossFit STEED,40.58140561672332,-73.98444682359695,2705 W 16th St,869,11224,Brooklyn,NY,Gym / Fitness Center
215,Brooklyn,Bath Beach,40.599518702822415,-73.99875221443526,CrossFit STEED,40.58140561672332,-73.98444682359695,2705 W 16th St,2351,11224,Brooklyn,NY,Gym / Fitness Center
216,Brooklyn,Bath Beach,40.599518702822415,-73.99875221443526,CrossFit Coney Island,40.602854643892606,-73.96901325736928,2034 McDonald Ave,2540,11223,Brooklyn,NY,Gym
217,Brooklyn,Dyker Heights,40.61921945772268,-74.01931375636029,Bay Ridge Crossfit,40.62414280628023,-74.03082276499144,3rd Avenue,1116,11209,Bay Ridge,NY,Gym / Fitness Center
218,Brooklyn,Dyker Heights,40.61921945772268,-74.01931375636029,bayridge crossfit,40.62422697687232,-74.03072659659897,,1113,,Brooklyn,NY,Sports Club
219,Brooklyn,Gerritsen Beach,40.59084843390208,-73.93010170691203,Aviator Sports & Events Center,40.589889630162254,-73.89891475268549,3159 Flatbush Ave,2638,11234,Brooklyn,NY,Climbing Gym
220,Brooklyn,Gerritsen Beach,40.59084843390208,-73.93010170691203,Crossfit Marine Park,40.606168128959396,-73.93010083727226,2119 E 34th St,1705,11234,Brooklyn,NY,Gym
221,Brooklyn,Gerritsen Beach,40.59084843390208,-73.93010170691203,CrossFit Floyd Bennett Field,40.589915256260205,-73.89955781515174,3159 Flatbush Ave,2584,11234,Brooklyn,NY,Sports Club
222,Brooklyn,Marine Park,40.60974777989464,-73.93134404108504,Crossfit Marine Park,40.606168128959396,-73.93010083727226,2119 E 34th St,412,11234,Brooklyn,NY,Gym
223,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,2042,11217,Brooklyn,NY,Gym
224,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,True North Training,40.71687709749549,-73.96593519191094,70 River St,2637,11211,Brooklyn,NY,Gym
225,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,1492,11238,Brooklyn,NY,Gym / Fitness Center
226,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,CrossFit Outbreak,40.69755415417896,-73.96498985427989,10 Grand Ave,538,11205,Brooklyn,NY,Gym
227,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,2038,11201,Brooklyn,NY,Gym
228,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,Crow Hill CrossFit,40.67768653054873,-73.95677179098129,1010 Dean St,1966,11238,Brooklyn,NY,Gym
229,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,Crossfit Kingsboro,40.68006491229371,-73.96083801950718,1000 Atlantic Ave,1580,11238,Brooklyn,NY,Gym / Fitness Center
230,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,LTrain CrossFit,40.71148487197682,-73.94578712977734,667 Grand St,2755,11211,Brooklyn,NY,Gym / Fitness Center
231,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,WillyB Crossfit,40.707827833118586,-73.94877866580192,41 Meserole Street,2286,,Brooklyn,NY,Gym
232,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,1630,11217,Brooklyn,NY,Gym / Fitness Center
233,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,Crossfit Outbreak,40.710482,-73.966665,415 Wythe Ave,1923,11249,Brooklyn,NY,Gym
234,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,Crossfit Outbreak,40.686849845476694,-73.94175109166727,492 Throop Ave,2314,11221,New York,NY,Gym / Fitness Center
235,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,Crossfit Outbreak,40.695908,-73.93364,1000 Broadway,2902,11221,Brooklyn,NY,Gym / Fitness Center
236,Brooklyn,Clinton Hill,40.69322942188155,-73.96784306216374,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,1644,11217,Brooklyn,NY,Martial Arts Dojo
237,Brooklyn,Sea Gate,40.576375378902284,-74.00787311200247,CrossFit STEED,40.58140561672332,-73.98444682359695,2705 W 16th St,2058,11224,Brooklyn,NY,Gym / Fitness Center
238,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,1275,11217,Brooklyn,NY,Gym
239,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,1386,11238,Brooklyn,NY,Gym / Fitness Center
240,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,1461,11201,Brooklyn,NY,Gym
241,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,CrossFit Red Hook,40.68119660398171,-74.00834022022252,209 Van Brunt St,2358,11231,Brooklyn,NY,Gym / Fitness Center
242,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,CrossFit Outbreak,40.69755415417896,-73.96498985427989,10 Grand Ave,1728,11205,Brooklyn,NY,Gym
243,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,Crow Hill CrossFit,40.67768653054873,-73.95677179098129,1010 Dean St,2687,11238,Brooklyn,NY,Gym
244,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,Crossfit Kingsboro,40.68006491229371,-73.96083801950718,1000 Atlantic Ave,2255,11238,Brooklyn,NY,Gym / Fitness Center
245,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,Crossfit Wall Street,40.70554386423745,-74.01213909064103,60 New St,2921,10004,New York,NY,Gym
246,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,1086,11217,Brooklyn,NY,Gym / Fitness Center
247,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,Crossfit Outbreak,40.710482,-73.966665,415 Wythe Ave,2605,11249,Brooklyn,NY,Gym
248,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,CrossFit 212 FiDi,40.70370900153129,-74.01152898481944,Stone,2767,10004,New York,NY,Gym / Fitness Center
249,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,Oculus Crossfit,40.70977302010993,-74.0065501436561,151 William St,2869,10038,New York,NY,Gym / Fitness Center
250,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,CrossFit Wall Street,40.70974343802443,-74.0065837982249,111 Fulton St,2869,10038,New York,NY,Gym / Fitness Center
251,Brooklyn,Downtown,40.69084402109806,-73.98346337431106,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,1061,11217,Brooklyn,NY,Martial Arts Dojo
252,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,Crossfit South Brooklyn,40.6793845048432,-73.98371438935206,597 Degraw St,874,11217,Brooklyn,NY,Gym
253,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,1090,11238,Brooklyn,NY,Gym / Fitness Center
254,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,1850,11201,Brooklyn,NY,Gym
255,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,CrossFit Red Hook,40.68119660398171,-74.00834022022252,209 Van Brunt St,2195,11231,Brooklyn,NY,Gym / Fitness Center
256,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,Crow Hill CrossFit,40.67768653054873,-73.95677179098129,1010 Dean St,2500,11238,Brooklyn,NY,Gym
257,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,Crossfit Kingsboro,40.68006491229371,-73.96083801950718,1000 Atlantic Ave,2079,11238,Brooklyn,NY,Gym / Fitness Center
258,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,CrossFit Outbreak,40.69755415417896,-73.96498985427989,10 Grand Ave,1944,11205,Brooklyn,NY,Gym
259,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,Park Slope Crossfit,40.68155605033434,-73.97951811393598,500 Bergen St,719,11217,Brooklyn,NY,Gym / Fitness Center
260,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,CrossFit 212 FiDi,40.70370900153129,-74.01152898481944,Stone,2987,10004,New York,NY,Gym / Fitness Center
261,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,Crossfit Outbreak,40.710482,-73.966665,415 Wythe Ave,2954,11249,Brooklyn,NY,Gym
262,Brooklyn,Boerum Hill,40.687241380657376,-73.98357724689187,Class One Mixed Martial Arts & CrossFit,40.68168067415296,-73.97998644894972,85 4th Ave,689,11217,Brooklyn,NY,Martial Arts Dojo
263,Brooklyn,Prospect Lefferts Gardens,40.65842001746986,-73.9548986707772,Crow Hill CrossFit,40.67768653054873,-73.95677179098129,1010 Dean St,2150,11238,Brooklyn,NY,Gym
264,Brooklyn,Prospect Lefferts Gardens,40.65842001746986,-73.9548986707772,CrossFit Prospect Heights,40.68066094103169,-73.97400039656718,623 Bergen St,2954,11238,Brooklyn,NY,Gym / Fitness Center
265,Brooklyn,Prospect Lefferts Gardens,40.65842001746986,-73.9548986707772,Crossfit Kingsboro,40.68006491229371,-73.96083801950718,1000 Atlantic Ave,2461,11238,Brooklyn,NY,Gym / Fitness Center
266,Brooklyn,Ocean Hill,40.6784025547954,-73.91306831787404,Crossfit BQE,40.687133932943645,-73.90619787369249,698 Central Ave,1131,11207,Brooklyn,NY,Athletics & Sports
267,Brooklyn,Ocean Hill,40.6784025547954,-73.91306831787404,Crossfit Bridge and Tunnel,40.69545059200372,-73.90079651038307,,2162,11385,Queens,NY,Gym
268,Brooklyn,Ocean Hill,40.6784025547954,-73.91306831787404,Crossfit Outbreak,40.686849845476694,-73.94175109166727,492 Throop Ave,2597,11221,New York,NY,Gym / Fitness Center
